key,docs,rating,timestamp,sentiment
5935,"found some hairs on our bed sheets and someone walked into our room, probably from the accommodation team staff were really friendly, pleasant and very helpful. in general the hotel was spotless. i would stay here again. it's very central and there is a taxi rank just outside stayed in february 2021",4.0,2021-02-09 00:00:00,"[[0.01937958598136902, 0.7948998808860779, 0.18572057783603668]]"
5936,"had a great time here, service was excellent and food was tasty too. some of the items seemed a little overpriced but i got the burger and was happy with the price point. a little deceiving because the photos when i booked showed us right next to the pool but that could have been my fault for misunderstanding. ambience would've been better sitting next to the pool, but i also respect that they leave it closed for hotel guests.",4.0,2021-05-04 00:13:00,"[[0.1585364043712616, 0.7352055907249451, 0.1062580868601799]]"
5937,great time! food was yummy!! would recommend to all my family and friends to book a vacation at the castle hotel.,5.0,2022-02-26 20:39:00,"[[0.00972098857164383, 0.39821740984916687, 0.5920616984367371]]"
5938,i was shocked to see a change of $24 for a side of fries which i was told is not a problem to add as a substitute.,2.0,2021-11-21 11:44:00,"[[0.6963474750518799, 0.29751908779144287, 0.0061334348283708096]]"
5939,"I was extremely disappointed with the shower. The water flow was weak and the temperature wasn't hot enough. However, the hostel did offer free Wi-Fi, which was a plus.",3.0,2021-04-20 13:25:00,"[[0.9445513486862183, 0.053753290325403214, 0.001695240382105112]]"
5940,never again. worst birthday experience of my entire life,2.0,2021-09-19 18:09:00,"[[0.6518200039863586, 0.33483824133872986, 0.013341756537556648]]"
5941,"delicious, seasonal food, beautifully prepared. great wine list too!",4.0,2021-08-27 16:42:00,"[[0.011670730076730251, 0.5213485360145569, 0.4669807553291321]]"
5942,"huge portions, food met expectations, super tasty! i had never been there before it was well worth it!",5.0,2021-06-17 01:51:43,"[[0.003306106198579073, 0.10043095797300339, 0.8962629437446594]]"
5943,"great hotel great location,but was disappointed as we stayed for 2 nights and wanted to add on another night and we were charged 240 euro for one night with nothing included ,and we have stayed many times ,but other than that we love this hotel",4.0,2022-12-31 01:00:00,"[[0.7270737886428833, 0.26094675064086914, 0.01197949331253767]]"
5944,the main master bed was not comfortable and the pillows were dreadful and felt very cheap. the towels provided were of very poor quality and were very small. the toilet paper was dreadfully cheap - more like what you would expect in a hostel. the soaps provided were unusable and very poor quality. the house itself was well appointed and the living space was comfortable. the outdoor area was lovely and the house was warm and clean. stayed in june 2021,2.5,2021-06-26 01:00:00,"[[0.6234440207481384, 0.37530645728111267, 0.0012495233677327633]]"
5945,"the pub was cold, the open fire we were sitting by wasn't lit.
my roast beef was awful, my meal was cold, the beef was so tough i could hardly cut it up. my broccoli wasn't cooked. my daughters meal was also cold.
i won't be returning.",1.0,2021-11-22 18:29:00,"[[0.9085255265235901, 0.09037932008504868, 0.0010951883159577847]]"
5946,"a wonderful , candlelit evening with a very good veggie choice. excellent food and excellent service in this fascinating space, redolent with history and genuine good cheer.",5.0,2021-12-21 11:13:00,"[[0.009823506698012352, 0.3926869034767151, 0.5974896550178528]]"
5947,"the courtyard igloo is perfect for special occasion dining! it's a private, unique experience - enhanced by the restaurant's great service and excellent food.",5.0,2021-12-10 17:28:00,"[[0.0007044580997899175, 0.3903389275074005, 0.6089566349983215]]"
5948,really friendly staff. couldn't be more helpful. nothing at all.,5.0,2022-05-22 02:00:00,"[[0.009393385611474514, 0.5817891955375671, 0.40881744027137756]]"
5949,good food a nice bar and so close to town no spa or gym,3.0,2021-08-05 02:00:00,"[[0.012892073951661587, 0.748471200466156, 0.23863671720027924]]"
5950,car park charge should be waived for residents. wind howling down corridor made it difficult to sleep. found a large amount of somebody else's hair on the back of the bath behind the shower curtain. food from pizza farm was nice stayed in january 2021,2.0,2021-01-17 06:00:00,"[[0.02213016338646412, 0.9746618866920471, 0.003207962727174163]]"
5951,"location, views, cleanliness, amenities food in ground floor restaurant",5.0,2022-09-26 02:00:00,"[[0.0017757185269147158, 0.9973421692848206, 0.0008820389630272985]]"
5952,i've stayed here 3 times before. it's a central hotel staff are more then helpful and so friendly. we just stayed for one night. we could hear a lot of noise on the corridor especially in the morning time. our room had a door in it which was obviously dividing our room and the room next to us. who ever was next door must have had the volume on the tv all the way up as i was woken to the sound of mass being played.,4.0,2021-12-09 01:00:00,"[[0.17545008659362793, 0.8142211437225342, 0.010328688658773899]]"
5953,"there was no champagne! and it was early at that .-_-
no one barely attend to us and we had no wait forever for water. highly disappointing nor was no alternative offered.",1.0,2021-07-20 02:44:00,"[[0.8124592900276184, 0.18662074208259583, 0.0009199948399327695]]"
5954,"great location, excellent food, spotlessly clean",4.5,2021-09-07 02:00:00,"[[0.005856724455952644, 0.6636946797370911, 0.3304485082626343]]"
5955,ambiance and venue was very well done. the food was not as good as expected and for the cost i thought it would be better. the staff was super friendly and helpful. device a little slow but given the ambiance it was nice to just enjoy the surroundings. a little loud. we enjoyed ourselves.,4.0,2021-10-12 03:39:00,"[[0.0806824266910553, 0.7560568451881409, 0.16326077282428741]]"
5956,there was something for everyone in the family (which is impressive with picky eaters). the decorations are so fun and the staff were accommodating!,5.0,2022-03-21 19:43:00,"[[0.0010193735361099243, 0.49775204062461853, 0.5012286305427551]]"
5957,"we had a wonderful meal at cedar creek! we haven't been in few years and we were very impressed with our waitress ,summer and yummy food!",5.0,2021-09-22 07:46:00,"[[0.0017646573251113296, 0.031079452484846115, 0.9671558737754822]]"
5958,lovely hotel in a great location. ideal for some christmas shopping. reception staff were very friendly and although room wasn't ready at 3 when we tried to check in she put a rush on it and called when it was ready about 15 minutes later. room itself was very comfortable and also nice and quiet even though we were near the lifts. pool was a bit cold. think the breakfast is too expensive. i was with my niece and we ate breakfast else where and paid half what the hotel were charging.,4.5,2022-12-13 01:00:00,"[[0.008548673242330551, 0.6605333089828491, 0.3309180438518524]]"
5959,fast & good buffet selection. it's a kids resort so it's loud and people everywhere,5.0,2022-04-21 00:40:00,"[[0.02283407375216484, 0.9627615809440613, 0.014404285699129105]]"
5960,"The water flow in the shower was weak and barely enough to rinse off. Regardless, the hostel had a great location and plenty of activities to keep guests entertained.",4.0,2022-02-17 03:33:00,"[[0.054490890353918076, 0.8288307785987854, 0.11667831242084503]]"
5961,"we loved caravan swim club, went there for dinner and drinks and had a great time, very relaxing. excellent mezcal-based cocktails and a really light and tasty pinot noir, fauvist. oysters were fresh, loved the cauliflower nachos. squash quesadilla was excellent, as was the pozole. campfire veggies were really tasty and came in tinfoil packets- fun! finished with panna cotta for dessert. we're already looking forward to going back so we can check out the rest of the menu. service was very good- attentive and well-paced. this place is a winner.",5.0,2022-01-30 20:36:00,"[[0.017048940062522888, 0.5296252369880676, 0.4533257782459259]]"
5962,room and location were excellent stayed in december 2020,5.0,2021-01-25 00:00:00,"[[0.009165427647531033, 0.8856191635131836, 0.10521542280912399]]"
5963,there was a 4 inch gap.where the door met the frame meaning that there was no sound proofing in the room and every noise in the hallways was very loud 8n the room. at 0430 people started coming and going. i heard every little move. the door to the hallway could have fitted properly,0.5,2022-05-20 02:00:00,"[[0.12874478101730347, 0.8695580959320068, 0.0016971331788226962]]"
5964,"nothing excellent location, fantastic staff. very enjoyable. stayed in january 2021",5.0,2021-01-25 00:00:00,"[[0.03318881243467331, 0.6974617838859558, 0.2693493664264679]]"
5965,no frills hotel but great value for money. staff were exceptional at all times . all areas need updating !,3.5,2022-04-02 02:00:00,"[[0.020793698728084564, 0.6397528052330017, 0.33945348858833313]]"
5966,the staff were exceptionally welcoming and helpful. the food was delicious. a hidden gem.,5.0,2021-11-12 11:13:00,"[[0.010030429810285568, 0.3360399901866913, 0.653929591178894]]"
5967,good location. facilities well maintained. staff very accommodating. room a little small. bed was two pushed together singles--slighty uncomfortable.,4.5,2022-06-07 02:00:00,"[[0.16064004600048065, 0.8329135179519653, 0.006446361541748047]]"
